,Phone Name,Rating ?/5,Number of Ratings,Back/Rare Camera,Front Camera,Processor,Price in INR,Date of Scraping,Company Name,Ram_size,Storage_size,Battery_size
1142,"Mi 10T Pro (Cosmic Black, 128 GB)",4.2,3688,108MP + 13MP + 5MP,20MP Front Camera,Qualcomm Snapdragon 865 Processor,38849,2023-06-17,Mi,8.0,128,5000
1143,"Redmi Y2 (Dark Grey, 64 GB)",4.4,27509,12MP + 5MP,16MP Front Camera,Qualcomm Snapdragon 625 Processor,13600,2023-06-17,REDMI,4.0,64,3080
1144,"Redmi 8A (Sunset Red, 32 GB)",4.4,161893,12MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 439 Processor,7999,2023-06-17,REDMI,2.0,32,5000
1145,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",4.2,1777,64MP + 8MP + 5MP,20MP Front Camera,Qualcomm Snapdragon 778G Processor,26999,2023-06-17,Mi,8.0,128,4250
1146,"Redmi 9A (Nature Green, 32 GB)",4.3,14942,13MP Rear Camera,5MP Front Camera,MediaTek Helio G25 Processor,9399,2023-06-17,REDMI,3.0,32,5000
1147,"Redmi 8A Dual (Midnight Grey, 32 GB)",4.2,18404,13MP + 2MP,8MP Front Camera,Qualcomm Snapdragon 439 Processor,8999,2023-06-17,REDMI,3.0,32,5000
1148,"Redmi 7A (Matte Blue, 32 GB)",4.3,389715,12MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 439 Processor,6999,2023-06-17,REDMI,2.0,32,4000
1149,"Redmi Go (Blue, 8 GB)",4.3,167942,8MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 425 Processor,5999,2023-06-17,REDMI,1.0,8,3000
1151,"Redmi 4A (Gold, 32 GB)",4.4,210232,13MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 425 1.4 GHz Processor,6999,2023-06-17,REDMI,3.0,32,3120
1152,"Redmi K20 (Carbon Black, 64 GB)",4.5,51408,48MP + 13MP + 8MP,20MP Front Camera,Qualcomm Snapdragon 730 Processor,22999,2023-06-17,REDMI,6.0,64,4000
1153,"Redmi 6 (Gold, 32 GB)",4.4,560071,12MP + 5MP,5MP Front Camera,2.0 GHz Mediatek P22 Octacore Processor,8999,2023-06-17,REDMI,3.0,32,3000
1154,"Redmi Note 7 (Ruby Red, 32 GB)",4.4,132463,12MP + 2MP,13MP Front Camera,Qualcomm Snapdragon 660 AIE Processor,12999,2023-06-17,REDMI,3.0,32,4000
1155,"Redmi K20 (Flame Red, 64 GB)",4.5,51408,48MP + 13MP + 8MP,20MP Front Camera,Qualcomm Snapdragon 730 Processor,22999,2023-06-17,REDMI,6.0,64,4000
1156,"Mi A3 (Not just Blue, 64 GB)",4.3,38829,48MP + 8MP + 2MP,32MP Front Camera,Qualcomm Snapdragon 665 Processor,14999,2023-06-17,Mi,4.0,64,4030
1157,"Redmi 6A (Rose Gold, 16 GB)",4.3,57356,13MP Rear Camera,5MP Front Camera,1 Year Manufacturer Warranty,6485,2023-06-17,REDMI,2.0,16,3000
1162,"Mi 11 Lite (Tuscany Coral, 128 GB)",4.2,13149,64MP + 8MP + 5MP,16MP Front Camera,Qualcomm Snapdragon 732G Processor,21999,2023-06-17,Mi,6.0,128,4250
1163,"Mi 11 Lite (Tuscany Coral, 128 GB)",4.2,6098,64MP + 8MP + 5MP,16MP Front Camera,Qualcomm Snapdragon 732G Processor,18999,2023-06-17,Mi,8.0,128,4250
1164,"Xiaomi 11i 5G (Pacific Pearl, 128 GB)",4.2,38416,108MP Rear Camera,16MP Front Camera,Mediatek Dimensity 920 Processor,24999,2023-06-17,Mi,6.0,128,5160
1166,"Redmi 7 (Comet Blue, 32 GB)",4.4,6775,12MP + 2MP,8MP Front Camera,Qualcomm Snapdragon 632 Processor,8999,2023-06-17,REDMI,3.0,32,4000
1167,"Redmi 7 (Eclipse Black, 32 GB)",4.4,6775,12MP + 2MP,8MP Front Camera,Qualcomm Snapdragon 632 Processor,8799,2023-06-17,REDMI,3.0,32,4000
1168,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",4.2,3576,64MP + 8MP + 5MP,20MP Front Camera,Qualcomm Snapdragon 778G Processor,21499,2023-06-17,Mi,6.0,128,4250
1172,"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)",4.2,3576,64MP + 8MP + 5MP,20MP Front Camera,Qualcomm Snapdragon 778G Processor,22500,2023-06-17,Mi,6.0,128,4250
1174,"Redmi 6A (Blue, 16 GB)",4.3,57356,13MP Rear Camera,5MP Front Camera,1 Year Manufacturer Warranty,6495,2023-06-17,REDMI,2.0,16,3000
1175,"Xiaomi 11Lite NE (Tuscany Coral, 128 GB)",4.2,1777,64MP + 8MP + 5MP,20MP Front Camera,Qualcomm Snapdragon 778G Processor,22800,2023-06-17,Mi,8.0,128,4250
1176,"Xiaomi 11i 5G (Stealth Black, 128 GB)",4.2,38416,108MP Rear Camera,16MP Front Camera,Mediatek Dimensity 920 Processor,24999,2023-06-17,Mi,6.0,128,5160
1177,"Redmi 1S (Metal Gray, 8 GB)",4.3,84727,8MP Rear Camera,1.6MP Front Camera,MSM8228 Processor,5999,2023-06-17,REDMI,1.0,8,2000
1178,"Redmi Note 4 (Dark Grey, 32 GB)",4.4,642389,13MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor,10649,2023-06-17,REDMI,3.0,32,4100
1181,"Xiaomi 11Lite NE (Vinyl Black, 128 GB)",4.2,1777,64MP + 8MP + 5MP,20MP Front Camera,Qualcomm Snapdragon 778G Processor,22990,2023-06-17,Mi,8.0,128,4250
1186,"Redmi Note 7S (Sapphire Blue, 32 GB)",4.4,305360,48MP + 5MP,13MP Front Camera,Qualcomm Snapdragon 660 AIE Processor,11999,2023-06-17,REDMI,3.0,32,4000
1187,"Redmi K20 (Pearl White, 64 GB)",4.5,51408,48MP + 13MP + 8MP,20MP Front Camera,Qualcomm Snapdragon 730 Processor,22999,2023-06-17,REDMI,6.0,64,4000
1188,"Redmi 9A (Midnight Black, 32 GB)",4.3,14942,13MP Rear Camera,5MP Front Camera,MediaTek Helio G25 Processor,7079,2023-06-17,REDMI,3.0,32,5000
1189,"Redmi 8A (Midnight Black, 32 GB)",4.4,140849,12MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 439 Processor,8999,2023-06-17,REDMI,3.0,32,5000
1190,"Redmi 3S (Silver, 16 GB)",4.3,211167,13MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,6999,2023-06-17,REDMI,2.0,16,4100
1191,"Redmi 3S (Gold, 16 GB)",4.3,211167,13MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,6999,2023-06-17,REDMI,2.0,16,4100
1192,"Mi Max (Gold, 32 GB)",4.3,18759,16MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1193,"Redmi 9A (Sea Blue, 32 GB)",4.3,14942,13MP Rear Camera,5MP Front Camera,MediaTek Helio G25 Processor,7290,2023-06-17,REDMI,3.0,32,5000
1195,"Mi 5 (Gold, 32 GB)",4.3,19285,16MP Rear Camera,4MP Front Camera,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1196,"Mi Max (Silver, 32 GB)",4.3,18759,16MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1197,"Redmi 3S (Dark Grey, 16 GB)",4.3,211167,13MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz Processor,6999,2023-06-17,REDMI,2.0,16,4100
1198,"Mi Max (Dark Grey, 32 GB)",4.3,18759,16MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1200,"Mi 5 (White, 32 GB)",4.3,19285,16MP Rear Camera,4MP Front Camera,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1201,"Mi Max (Gold, 32 GB)",4.3,18759,16MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1202,"Mi 4i (Blue, 16 GB)",4.2,80951,13MP Rear Camera,5MP Front Camera,2nd-gen Snapdragon 615 64-bit octa-core Processor,12999,2023-06-17,Mi,2.0,16,3030
1203,"Xiaomi 11i 5G (Purple Mist, 128 GB)",4.2,38416,108MP Rear Camera,16MP Front Camera,Mediatek Dimensity 920 Processor,24999,2023-06-17,Mi,6.0,128,5160
1205,"Redmi K20 Pro (Pearl White, 256 GB)",4.5,15363,48MP + 13MP + 8MP,20MP Front Camera,Qualcomm Snapdragon 855 Processor,31999,2023-06-17,REDMI,8.0,256,4000
1206,"Mi Max (Silver, 32 GB)",4.3,18759,16MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 650 64-bit Processor,14999,2023-06-17,Mi,3.0,32,4850
1207,"Xiaomi 11i Hypercharge 5G (Purple Mist, 128 GB)",4.2,6800,108MP + 8MP + 2MP,16MP Front Camera,Mediatek Dimensity 920 Processor,28999,2023-06-17,Mi,8.0,128,4500
1208,"Mi 5 (Gold, 32 GB)",4.3,19285,16MP Rear Camera,4MP Front Camera,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1209,"Redmi 8A (Sunset Red, 32 GB)",4.4,140849,12MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 439 Processor,7990,2023-06-17,REDMI,3.0,32,5000
1210,"Redmi 8A Dual (Sky White, 64 GB)",4.2,18404,13MP + 2MP,8MP Front Camera,Qualcomm Snapdragon 439 Processor,9999,2023-06-17,REDMI,3.0,64,5000
1211,"Mi 5 (Black, 32 GB)",4.3,19285,16MP Rear Camera,4MP Front Camera,Snapdragon 820 Kryo Processor,24999,2023-06-17,Mi,3.0,32,3000
1212,"Redmi Y2 (Blue, 64 GB)",4.4,27509,12MP + 5MP,16MP Front Camera,Qualcomm Snapdragon 625 Processor,10999,2023-06-17,REDMI,4.0,64,3080
1213,"Redmi Note 5 (Blue, 64 GB)",4.4,358472,12MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 625 Processor,11999,2023-06-17,REDMI,4.0,64,4000
1214,"Redmi K20 Pro (Carbon Black, 256 GB)",4.5,15363,48MP + 13MP + 8MP,20MP Front Camera,Qualcomm Snapdragon 855 Processor,31999,2023-06-17,REDMI,8.0,256,4000
1216,"Mi 4i (Grey, 32 GB)",4.2,80951,13MP Rear Camera,5MP Front Camera,2nd-gen Snapdragon 615 64-bit octa-core Processor,14999,2023-06-17,Mi,2.0,32,3120
1217,"Mi A2 (Red, 64 GB)",4.2,34860,20MP + 12MP,20MP Front Camera,Qualcomm Snapdragon 660 AIE Processor,17499,2023-06-17,Mi,4.0,64,3010
1218,"Mi 10i (Midnight Black, 64 GB)",4.3,3019,108MP + 8MP + 2MP + 2MP,16MP Front Camera,Qualcomm® Snapdragon™ 750G Processor,23999,2023-06-17,Mi,6.0,64,4820
1219,"Mi A2 (Rose Gold, 64 GB)",4.2,34860,20MP + 12MP,20MP Front Camera,Qualcomm Snapdragon 660 AIE Processor,17499,2023-06-17,Mi,4.0,64,3010
1220,"Mi 4i (Yellow, 16 GB)",4.2,80951,13MP Rear Camera,5MP Front Camera,2nd-gen Snapdragon 615 64-bit octa-core Processor,12999,2023-06-17,Mi,2.0,16,3030
1221,"Redmi Y2 (Rose Gold, 64 GB)",4.4,27509,12MP + 5MP,16MP Front Camera,Qualcomm Snapdragon 625 Processor,13499,2023-06-17,REDMI,4.0,64,3080
1222,"Redmi 4A (Dark Grey, 32 GB)",4.4,210232,13MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 425 1.4 GHz Processor,6999,2023-06-17,REDMI,3.0,32,3120
1223,"Redmi 7A (Matte Black, 16 GB)",4.3,389715,12MP Rear Camera,5MP Front Camera,Qualcomm Snapdragon 439 Processor,6499,2023-06-17,REDMI,2.0,16,4000
